Run 1: Time (min),Run 1: Dissolved Oxygen (mg/L),Run 1: Dissolved Oxygen 2 (mg/L),Run 1: Dissolved Oxygen 3 (mg/L)
222.4833333,5.818043248,6.168991874,5.61459477
222.5,5.818043248,6.168991874,5.620020062
222.5166667,5.818043248,6.163566581,5.61459477
222.5333333,5.818043248,6.168991874,5.61459477
222.55,5.818043248,6.168991874,5.61459477
222.5666667,5.812617956,6.168991874,5.61459477
222.5833333,5.818043248,6.163566581,5.61459477
222.6,5.818043248,6.168991874,5.61459477
222.6166667,5.829232915,6.168991874,5.609169477
222.6333333,5.823807622,6.168991874,5.61459477
222.65,5.829232915,6.168991874,5.61459477
222.6666667,5.818043248,6.174756248,5.61459477
222.6833333,5.818043248,6.168991874,5.620020062
222.7,5.812617956,6.180181541,5.620020062
222.7166667,5.818043248,6.180181541,5.620020062
222.7333333,5.823807622,6.180181541,5.625784436
222.75,5.823807622,6.174756248,5.625784436
222.7666667,5.829232915,6.180181541,5.620020062
222.7833333,5.823807622,6.180181541,5.620020062
222.8,5.829232915,6.185606833,5.620020062
222.8166667,5.829232915,6.180181541,5.625784436
222.8333333,5.823807622,6.180181541,5.620020062
222.85,5.823807622,6.180181541,5.620020062
222.8666667,5.823807622,6.180181541,5.620020062
222.8833333,5.823807622,6.168991874,5.620020062
222.9,5.818043248,6.174756248,5.61459477
222.9166667,5.818043248,6.168991874,5.61459477
222.9333333,5.823807622,6.168991874,5.609169477
222.95,5.829232915,6.168991874,5.609169477
222.9666667,5.829232915,6.168991874,5.603405103
222.9833333,5.823807622,6.163566581,5.603405103
223,5.823807622,6.163566581,5.597979811
223.0166667,5.829232915,6.158141289,5.597979811
223.0333333,5.823807622,6.152376915,5.597979811
223.05,5.818043248,6.152376915,5.597979811
223.0666667,5.823807622,6.158141289,5.597979811
223.0833333,5.823807622,6.152376915,5.597979811
223.1,5.818043248,6.158141289,5.597979811
223.1166667,5.812617956,6.163566581,5.592554518
223.1333333,5.818043248,6.163566581,5.597979811
223.15,5.823807622,6.168991874,5.592554518
223.1666667,5.823807622,6.163566581,5.603405103
223.1833333,5.818043248,6.168991874,5.603405103
223.2,5.812617956,6.168991874,5.603405103
223.2166667,5.812617956,6.168991874,5.597979811
223.2333333,5.812617956,6.163566581,5.603405103
223.25,5.823807622,6.180181541,5.592554518
223.2666667,5.818043248,6.168991874,5.597979811
223.2833333,5.818043248,6.174756248,5.597979811
223.3,5.818043248,6.168991874,5.597979811
223.3166667,5.818043248,6.168991874,5.592554518
223.3333333,5.823807622,6.168991874,5.592554518
223.35,5.812617956,6.180181541,5.592554518
223.3666667,5.812617956,6.174756248,5.597979811
223.3833333,5.807192663,6.180181541,5.597979811
223.4,5.807192663,6.180181541,5.597979811
223.4166667,5.801428289,6.180181541,5.597979811
223.4333333,5.796002997,6.180181541,5.603405103
223.45,5.796002997,6.180181541,5.597979811
223.4666667,5.796002997,6.174756248,5.597979811
223.4833333,5.796002997,6.180181541,5.609169477
223.5,5.801428289,6.174756248,5.609169477
223.5166667,5.801428289,6.180181541,5.609169477
223.5333333,5.807192663,6.174756248,5.61459477
223.55,5.812617956,6.180181541,5.609169477
223.5666667,5.812617956,6.180181541,5.603405103
223.5833333,5.812617956,6.180181541,5.597979811
223.6,5.812617956,6.180181541,5.597979811
223.6166667,5.812617956,6.180181541,5.597979811
223.6333333,5.812617956,6.185606833,5.603405103
223.65,5.807192663,6.185606833,5.609169477
223.6666667,5.801428289,6.185606833,5.603405103
223.6833333,5.801428289,6.185606833,5.609169477
223.7,5.801428289,6.185606833,5.603405103
223.7166667,5.801428289,6.185606833,5.609169477
223.7333333,5.801428289,6.185606833,5.609169477
223.75,5.801428289,6.185606833,5.603405103
223.7666667,5.807192663,6.191032126,5.61459477
223.7833333,5.807192663,6.180181541,5.61459477
223.8,5.807192663,6.180181541,5.61459477
223.8166667,5.807192663,6.180181541,5.61459477
223.8333333,5.812617956,6.180181541,5.61459477
223.85,5.812617956,6.168991874,5.603405103
223.8666667,5.807192663,6.168991874,5.609169477
223.8833333,5.807192663,6.163566581,5.603405103
223.9,5.807192663,6.168991874,5.597979811
223.9166667,5.812617956,6.168991874,5.597979811
223.9333333,5.812617956,6.168991874,5.586790144
223.95,5.812617956,6.168991874,5.597979811
223.9666667,5.812617956,6.168991874,5.592554518
223.9833333,5.812617956,6.168991874,5.592554518
224,5.812617956,6.168991874,5.592554518
224.0166667,5.812617956,6.163566581,5.586790144
224.0333333,5.807192663,6.163566581,5.592554518
224.05,5.807192663,6.163566581,5.581364852
224.0666667,5.807192663,6.163566581,5.581364852
224.0833333,5.807192663,6.168991874,5.581364852
224.1,5.807192663,6.168991874,5.581364852
224.1166667,5.807192663,6.168991874,5.581364852
224.1333333,5.807192663,6.185606833,5.575939559
224.15,5.807192663,6.180181541,5.575939559
224.1666667,5.801428289,6.185606833,5.575939559
224.1833333,5.801428289,6.185606833,5.575939559
224.2,5.801428289,6.180181541,5.581364852
224.2166667,5.807192663,6.180181541,5.575939559
224.2333333,5.812617956,6.180181541,5.575939559
224.25,5.812617956,6.180181541,5.575939559
224.2666667,5.812617956,6.180181541,5.575939559
224.2833333,5.812617956,6.180181541,5.575939559
224.3,5.801428289,6.180181541,5.581364852
224.3166667,5.801428289,6.180181541,5.575939559
224.3333333,5.807192663,6.180181541,5.581364852
224.35,5.801428289,6.180181541,5.581364852
224.3666667,5.796002997,6.168991874,5.586790144
224.3833333,5.796002997,6.180181541,5.581364852
224.4,5.796002997,6.168991874,5.586790144
224.4166667,5.801428289,6.168991874,5.581364852
224.4333333,5.801428289,6.168991874,5.597979811
224.45,5.801428289,6.163566581,5.586790144
224.4666667,5.796002997,6.163566581,5.592554518
224.4833333,5.796002997,6.163566581,5.592554518
224.5,5.796002997,6.152376915,5.592554518
224.5166667,5.796002997,6.152376915,5.592554518
224.5333333,5.796002997,6.146951622,5.586790144
224.55,5.790577704,6.14152633,5.592554518
224.5666667,5.790577704,6.14152633,5.592554518
224.5833333,5.801428289,6.14152633,5.597979811
224.6,5.796002997,6.135761956,5.597979811
224.6166667,5.796002997,6.135761956,5.586790144
224.6333333,5.796002997,6.135761956,5.597979811
224.65,5.801428289,6.135761956,5.592554518
224.6666667,5.796002997,6.14152633,5.586790144
224.6833333,5.796002997,6.14152633,5.581364852
224.7,5.796002997,6.14152633,5.581364852
224.7166667,5.801428289,6.14152633,5.581364852
224.7333333,5.801428289,6.14152633,5.581364852
224.75,5.807192663,6.14152633,5.581364852
224.7666667,5.807192663,6.14152633,5.581364852
224.7833333,5.812617956,6.14152633,5.575939559
224.8,5.818043248,6.146951622,5.575939559
224.8166667,5.818043248,6.14152633,5.575939559
224.8333333,5.823807622,6.152376915,5.575939559
224.85,5.829232915,6.146951622,5.581364852
224.8666667,5.829232915,6.146951622,5.581364852
224.8833333,5.829232915,6.152376915,5.581364852
224.9,5.829232915,6.152376915,5.581364852
224.9166667,5.829232915,6.158141289,5.581364852
224.9333333,5.829232915,6.163566581,5.575939559
224.95,5.829232915,6.158141289,5.581364852
224.9666667,5.829232915,6.152376915,5.581364852
224.9833333,5.829232915,6.152376915,5.581364852
225,5.829232915,6.152376915,5.581364852
225.0166667,5.829232915,6.152376915,5.581364852
225.0333333,5.823807622,6.163566581,5.581364852
225.05,5.812617956,6.163566581,5.581364852
225.0666667,5.812617956,6.168991874,5.581364852
225.0833333,5.812617956,6.168991874,5.581364852
225.1,5.818043248,6.168991874,5.581364852
225.1166667,5.807192663,6.158141289,5.581364852
225.1333333,5.807192663,6.152376915,5.581364852
225.15,5.807192663,6.146951622,5.581364852
225.1666667,5.818043248,6.146951622,5.581364852
225.1833333,5.812617956,6.14152633,5.581364852
225.2,5.818043248,6.14152633,5.581364852
225.2166667,5.818043248,6.14152633,5.581364852
225.2333333,5.818043248,6.14152633,5.586790144
225.25,5.823807622,6.14152633,5.586790144
225.2666667,5.818043248,6.146951622,5.586790144
225.2833333,5.823807622,6.152376915,5.581364852
225.3,5.823807622,6.146951622,5.586790144
225.3166667,5.812617956,6.14152633,5.586790144
225.3333333,5.812617956,6.14152633,5.581364852
225.35,5.812617956,6.146951622,5.581364852
225.3666667,5.812617956,6.14152633,5.581364852
225.3833333,5.812617956,6.14152633,5.581364852
225.4,5.812617956,6.14152633,5.581364852
225.4166667,5.812617956,6.14152633,5.581364852
225.4333333,5.807192663,6.14152633,5.581364852
225.45,5.807192663,6.14152633,5.586790144
225.4666667,5.807192663,6.14152633,5.597979811
225.4833333,5.801428289,6.146951622,5.597979811
225.5,5.812617956,6.152376915,5.597979811
225.5166667,5.812617956,6.152376915,5.603405103
225.5333333,5.818043248,6.146951622,5.609169477
225.55,5.812617956,6.152376915,5.61459477
225.5666667,5.818043248,6.163566581,5.620020062
225.5833333,5.818043248,6.180181541,5.620020062
225.6,5.823807622,6.174756248,5.620020062
225.6166667,5.823807622,6.185606833,5.620020062
225.6333333,5.829232915,6.185606833,5.620020062
225.65,5.829232915,6.180181541,5.620020062
225.6666667,5.829232915,6.185606833,5.625784436
225.6833333,5.829232915,6.185606833,5.620020062
225.7,5.840422581,6.180181541,5.620020062
225.7166667,5.834658208,6.185606833,5.620020062
225.7333333,5.845847874,6.180181541,5.620020062
225.75,5.840422581,6.180181541,5.620020062
225.7666667,5.845847874,6.180181541,5.61459477
225.7833333,5.845847874,6.168991874,5.61459477
225.8,5.840422581,6.168991874,5.603405103
225.8166667,5.845847874,6.174756248,5.609169477
225.8333333,5.845847874,6.174756248,5.603405103
225.85,5.845847874,6.168991874,5.603405103
225.8666667,5.845847874,6.168991874,5.61459477
225.8833333,5.840422581,6.168991874,5.61459477
225.9,5.834658208,6.168991874,5.61459477
225.9166667,5.834658208,6.168991874,5.61459477
225.9333333,5.834658208,6.163566581,5.620020062
225.95,5.840422581,6.163566581,5.620020062
225.9666667,5.829232915,6.158141289,5.620020062
225.9833333,5.829232915,6.163566581,5.620020062
226,5.829232915,6.168991874,5.620020062
226.0166667,5.829232915,6.168991874,5.620020062
226.0333333,5.829232915,6.168991874,5.620020062
226.05,5.823807622,6.168991874,5.625784436
226.0666667,5.818043248,6.174756248,5.625784436
226.0833333,5.812617956,6.168991874,5.625784436
226.1,5.812617956,6.174756248,5.631209729
226.1166667,5.801428289,6.180181541,5.636635022
226.1333333,5.801428289,6.180181541,5.642399395
226.15,5.796002997,6.180181541,5.647824688
226.1666667,5.796002997,6.180181541,5.653249981
226.1833333,5.790577704,6.180181541,5.653249981
226.2,5.790577704,6.180181541,5.659014354
226.2166667,5.790577704,6.185606833,5.659014354
226.2333333,5.790577704,6.180181541,5.664439647
226.25,5.78481333,6.185606833,5.664439647
226.2666667,5.790577704,6.191032126,5.664439647
226.2833333,5.78481333,6.191032126,5.664439647
226.3,5.779388037,6.191032126,5.664439647
226.3166667,5.779388037,6.1967965,5.66986494
226.3333333,5.779388037,6.191032126,5.66986494
226.35,5.779388037,6.1967965,5.66986494
226.3666667,5.779388037,6.1967965,5.675290233
226.3833333,5.779388037,6.202221792,5.66986494
226.4,5.779388037,6.207647085,5.675290233
226.4166667,5.78481333,6.213411459,5.675290233
226.4333333,5.78481333,6.213411459,5.681054606
226.45,5.78481333,6.218836751,5.681054606
226.4666667,5.796002997,6.224262044,5.675290233
226.4833333,5.790577704,6.224262044,5.675290233
226.5,5.790577704,6.224262044,5.681054606
226.5166667,5.796002997,6.218836751,5.675290233
226.5333333,5.796002997,6.224262044,5.686479899
226.55,5.78481333,6.224262044,5.686479899
226.5666667,5.78481333,6.230026418,5.686479899
226.5833333,5.779388037,6.224262044,5.686479899
226.6,5.779388037,6.230026418,5.686479899
226.6166667,5.779388037,6.235451711,5.686479899
226.6333333,5.773962745,6.235451711,5.686479899
226.65,5.768198371,6.235451711,5.697669565
226.6666667,5.757347786,6.240877003,5.691905192
226.6833333,5.757347786,6.25206667,5.703094858
226.7,5.751583412,6.257491962,5.703094858
226.7166667,5.751583412,6.257491962,5.708520151
226.7333333,5.751583412,6.268681629,5.714284524
226.75,5.751583412,6.268681629,5.714284524
226.7666667,5.751583412,6.274106922,5.714284524
226.7833333,5.751583412,6.279532214,5.719709817
226.8,5.751583412,6.274106922,5.719709817
226.8166667,5.751583412,6.279532214,5.72513511
226.8333333,5.751583412,6.279532214,5.736324776
226.85,5.740732827,6.279532214,5.736324776
226.8666667,5.751583412,6.279532214,5.736324776
226.8833333,5.740732827,6.285296588,5.736324776
226.9,5.740732827,6.285296588,5.741750069
226.9166667,5.751583412,6.296147173,5.741750069
226.9333333,5.751583412,6.296147173,5.736324776
226.95,5.751583412,6.296147173,5.736324776
226.9666667,5.751583412,6.301911547,5.747514442
226.9833333,5.751583412,6.301911547,5.752939735
227,5.751583412,6.312762133,5.764129402
227.0166667,5.751583412,6.312762133,5.764129402
227.0333333,5.740732827,6.30733684,5.774979987
227.05,5.751583412,6.318526506,5.769554694
227.0666667,5.746158119,6.318526506,5.774979987
227.0833333,5.757347786,6.323951799,5.774979987
227.1,5.757347786,6.323951799,5.774979987
227.1166667,5.768198371,6.318526506,5.774979987
227.1333333,5.768198371,6.318526506,5.780744361
227.15,5.768198371,6.318526506,5.780744361
227.1666667,5.768198371,6.312762133,5.780744361
227.1833333,5.757347786,6.30733684,5.780744361
227.2,5.751583412,6.30733684,5.780744361
227.2166667,5.751583412,6.30733684,5.780744361
227.2333333,5.751583412,6.30733684,5.780744361
227.25,5.740732827,6.312762133,5.791594946
227.2666667,5.740732827,6.30733684,5.791594946
227.2833333,5.72954316,6.30733684,5.791594946
227.3,5.740732827,6.30733684,5.791594946
227.3166667,5.724117867,6.312762133,5.797020239
227.3333333,5.72954316,6.30733684,5.797020239
227.35,5.724117867,6.30733684,5.797020239
227.3666667,5.72954316,6.312762133,5.802784613
227.3833333,5.724117867,6.312762133,5.802784613
227.4,5.72954316,6.318526506,5.808209905
227.4166667,5.724117867,6.318526506,5.802784613
227.4333333,5.734968453,6.323951799,5.808209905
227.45,5.734968453,6.329377092,5.808209905
227.4666667,5.734968453,6.334802384,5.808209905
227.4833333,5.734968453,6.340566758,5.808209905
227.5,5.724117867,6.345992051,5.808209905
227.5166667,5.724117867,6.351417343,5.808209905
227.5333333,5.724117867,6.345992051,5.808209905
227.55,5.72954316,6.351417343,5.808209905
227.5666667,5.724117867,6.357181717,5.808209905
227.5833333,5.734968453,6.357181717,5.819399572
227.6,5.734968453,6.368032303,5.819399572
227.6166667,5.740732827,6.368032303,5.819399572
227.6333333,5.740732827,6.373796676,5.819399572
227.65,5.740732827,6.384647262,5.824824864
227.6666667,5.740732827,6.379221969,5.830250157
227.6833333,5.740732827,6.384647262,5.836014531
227.7,5.751583412,6.384647262,5.830250157
227.7166667,5.746158119,6.384647262,5.841439823
227.7333333,5.740732827,6.384647262,5.836014531
227.75,5.740732827,6.390411635,5.836014531
227.7666667,5.740732827,6.401262221,5.836014531
227.7833333,5.740732827,6.395836928,5.841439823
227.8,5.740732827,6.395836928,5.85262949
227.8166667,5.740732827,6.401262221,5.846865116
227.8333333,5.734968453,6.401262221,5.846865116
227.85,5.734968453,6.401262221,5.85262949
227.8666667,5.724117867,6.406687514,5.85262949
227.8833333,5.724117867,6.406687514,5.85262949
227.9,5.718353494,6.406687514,5.858054783
227.9166667,5.718353494,6.412451887,5.858054783
227.9333333,5.724117867,6.41787718,5.863480075
227.95,5.724117867,6.41787718,5.863480075
227.9666667,5.734968453,6.423302473,5.869244449
227.9833333,5.734968453,6.423302473,5.874669742
228,5.734968453,6.429066846,5.869244449
228.0166667,5.734968453,6.41787718,5.880095034
228.0333333,5.734968453,6.412451887,5.885859408
228.05,5.72954316,6.41787718,5.880095034
228.0666667,5.724117867,6.41787718,5.880095034
228.0833333,5.72954316,6.41787718,5.880095034
228.1,5.734968453,6.41787718,5.880095034
228.1166667,5.734968453,6.423302473,5.874669742
228.1333333,5.72954316,6.429066846,5.869244449
228.15,5.734968453,6.434492139,5.869244449
228.1666667,5.734968453,6.434492139,5.869244449
228.1833333,5.724117867,6.434492139,5.863480075
228.2,5.718353494,6.434492139,5.869244449
228.2166667,5.718353494,6.434492139,5.874669742
228.2333333,5.718353494,6.456532391,5.874669742
228.25,5.718353494,6.462296764,5.874669742
228.2666667,5.718353494,6.439917432,5.880095034
228.2833333,5.712928201,6.434492139,5.880095034
228.3,5.712928201,6.439917432,5.880095034
228.3166667,5.712928201,6.434492139,5.880095034
228.3333333,5.707502908,6.429066846,5.880095034
228.35,5.712928201,6.429066846,5.885859408
228.3666667,5.707502908,6.429066846,5.891284701
228.3833333,5.718353494,6.434492139,5.891284701
228.4,5.712928201,6.434492139,5.896709994
228.4166667,5.712928201,6.434492139,5.90789966
228.4333333,5.712928201,6.456532391,5.90789966
228.45,5.718353494,6.439917432,5.90789966
228.4666667,5.718353494,6.456532391,5.913324953
228.4833333,5.718353494,6.47314735,5.913324953
228.5,5.718353494,6.47314735,5.913324953
228.5166667,5.718353494,6.47314735,5.918750245
228.5333333,5.718353494,6.47314735,5.913324953
228.55,5.724117867,6.47314735,5.918750245
228.5666667,5.724117867,6.47314735,5.913324953
228.5833333,5.724117867,6.47314735,5.913324953
228.6,5.724117867,6.47314735,5.913324953
228.6166667,5.724117867,6.462296764,5.929939912
228.6333333,5.724117867,6.462296764,5.929939912
228.65,5.724117867,6.47314735,5.929939912
228.6666667,5.72954316,6.47314735,5.929939912
228.6833333,5.724117867,6.47314735,5.929939912
228.7,5.72954316,6.47314735,5.935365204
228.7166667,5.72954316,6.47314735,5.935365204
228.7333333,5.724117867,6.478572643,5.935365204
228.75,5.724117867,6.478572643,5.935365204
228.7666667,5.724117867,6.484337016,5.941129578
228.7833333,5.724117867,6.489762309,5.941129578
228.8,5.724117867,6.489762309,5.946554871
228.8166667,5.72954316,6.489762309,5.946554871
228.8333333,5.718353494,6.495187602,5.946554871
228.85,5.718353494,6.500951975,5.951980164
228.8666667,5.718353494,6.506377268,5.951980164
228.8833333,5.712928201,6.506377268,5.957744537
228.9,5.707502908,6.517566934,5.957744537
228.9166667,5.707502908,6.522992227,5.957744537
228.9333333,5.696313242,6.52841752,5.957744537
228.95,5.696313242,6.52841752,5.968595123
228.9666667,5.690887949,6.534181894,5.957744537
228.9833333,5.690887949,6.539607186,5.957744537
229,5.690887949,6.545032479,5.957744537
229.0166667,5.696313242,6.545032479,5.957744537
229.0333333,5.690887949,6.550457772,5.951980164
229.05,5.690887949,6.550457772,5.957744537
229.0666667,5.696313242,6.550457772,5.968595123
229.0833333,5.690887949,6.550457772,5.968595123
229.1,5.690887949,6.550457772,5.974359496
229.1166667,5.696313242,6.561647438,5.979784789
229.1333333,5.690887949,6.556222145,5.979784789
229.15,5.696313242,6.567072731,5.979784789
229.1666667,5.701738535,6.561647438,5.985210082
229.1833333,5.701738535,6.561647438,5.979784789
229.2,5.701738535,6.561647438,5.985210082
229.2166667,5.696313242,6.556222145,5.990974455
229.2333333,5.696313242,6.550457772,5.985210082
229.25,5.696313242,6.550457772,5.985210082
229.2666667,5.707502908,6.561647438,5.985210082
229.2833333,5.712928201,6.561647438,5.985210082
229.3,5.712928201,6.567072731,5.985210082
229.3166667,5.718353494,6.567072731,5.996399748
229.3333333,5.718353494,6.567072731,5.996399748
229.35,5.718353494,6.572837104,5.996399748
229.3666667,5.718353494,6.578262397,6.001825041
229.3833333,5.718353494,6.578262397,6.001825041
229.4,5.718353494,6.578262397,6.001825041
229.4166667,5.718353494,6.578262397,6.007589414
229.4333333,5.718353494,6.578262397,6.001825041
229.45,5.718353494,6.567072731,6.007589414
229.4666667,5.724117867,6.561647438,6.013014707
229.4833333,5.724117867,6.561647438,6.013014707
229.5,5.718353494,6.567072731,6.013014707
229.5166667,5.712928201,6.572837104,6.013014707
229.5333333,5.712928201,6.572837104,6.013014707
229.55,5.707502908,6.58368769,6.013014707
229.5666667,5.707502908,6.58368769,6.01844
229.5833333,5.707502908,6.589452064,6.01844
229.6,5.707502908,6.58368769,6.01844
229.6166667,5.707502908,6.589452064,6.013014707
229.6333333,5.718353494,6.589452064,6.024204374
229.65,5.712928201,6.589452064,6.024204374
229.6666667,5.712928201,6.594877356,6.024204374
229.6833333,5.718353494,6.606067023,6.01844
229.7,5.718353494,6.611492315,6.024204374
229.7166667,5.712928201,6.611492315,6.01844
229.7333333,5.718353494,6.611492315,6.01844
229.75,5.718353494,6.622342901,6.024204374
229.7666667,5.718353494,6.628107275,6.024204374
229.7833333,5.718353494,6.628107275,6.024204374
229.8,5.724117867,6.63895786,6.024204374
229.8166667,5.718353494,6.63895786,6.024204374
229.8333333,5.718353494,6.63895786,6.024204374
229.85,5.724117867,6.63895786,6.024204374
229.8666667,5.718353494,6.633532567,6.024204374
229.8833333,5.718353494,6.628107275,6.029629666
229.9,5.712928201,6.633532567,6.040480252
229.9166667,5.712928201,6.628107275,6.035054959
229.9333333,5.712928201,6.628107275,6.040480252
229.95,5.712928201,6.628107275,6.046244625
229.9666667,5.718353494,6.622342901,6.051669918
229.9833333,5.718353494,6.622342901,6.057095211
230,5.712928201,6.628107275,6.051669918
230.0166667,5.712928201,6.628107275,6.062859584
230.0333333,5.707502908,6.633532567,6.062859584
230.05,5.707502908,6.63895786,6.057095211
230.0666667,5.696313242,6.63895786,6.057095211
230.0833333,5.701738535,6.650147526,6.057095211
230.1,5.690887949,6.650147526,6.062859584
230.1166667,5.696313242,6.650147526,6.062859584
230.1333333,5.696313242,6.655572819,6.062859584
230.15,5.696313242,6.650147526,6.062859584
230.1666667,5.690887949,6.63895786,6.062859584
230.1833333,5.696313242,6.63895786,6.068284877
230.2,5.701738535,6.633532567,6.068284877
230.2166667,5.690887949,6.633532567,6.068284877
230.2333333,5.690887949,6.633532567,6.068284877
230.25,5.690887949,6.63895786,6.068284877
230.2666667,5.696313242,6.650147526,6.068284877
230.2833333,5.701738535,6.644722234,6.068284877
230.3,5.712928201,6.650147526,6.07371017
230.3166667,5.712928201,6.650147526,6.068284877
230.3333333,5.718353494,6.63895786,6.068284877
230.35,5.718353494,6.644722234,6.062859584
230.3666667,5.718353494,6.63895786,6.068284877
230.3833333,5.724117867,6.644722234,6.057095211
230.4,5.724117867,6.650147526,6.068284877
230.4166667,5.718353494,6.650147526,6.068284877
230.4333333,5.718353494,6.650147526,6.068284877
230.45,5.718353494,6.650147526,6.07371017
230.4666667,5.718353494,6.650147526,6.07371017
230.4833333,5.718353494,6.650147526,6.07371017
230.5,5.718353494,6.650147526,6.079474544
230.5166667,5.718353494,6.644722234,6.084899836
230.5333333,5.718353494,6.650147526,6.090325129
230.55,5.718353494,6.644722234,6.090325129
230.5666667,5.718353494,6.650147526,6.096089503
230.5833333,5.724117867,6.650147526,6.106940088
230.6,5.718353494,6.650147526,6.112704462
230.6166667,5.712928201,6.655572819,6.112704462
230.6333333,5.712928201,6.655572819,6.112704462
230.65,5.712928201,6.655572819,6.112704462
230.6666667,5.712928201,6.655572819,6.112704462
230.6833333,5.712928201,6.655572819,6.106940088
230.7,5.712928201,6.650147526,6.106940088
230.7166667,5.712928201,6.650147526,6.106940088
230.7333333,5.712928201,6.650147526,6.106940088
230.75,5.712928201,6.650147526,6.106940088
230.7666667,5.707502908,6.650147526,6.106940088
230.7833333,5.712928201,6.650147526,6.106940088
230.8,5.712928201,6.650147526,6.106940088
230.8166667,5.712928201,6.650147526,6.106940088
230.8333333,5.707502908,6.655572819,6.112704462
230.85,5.707502908,6.666762485,6.112704462
230.8666667,5.707502908,6.661337193,6.112704462
230.8833333,5.712928201,6.672187778,6.112704462
230.9,5.712928201,6.672187778,6.112704462
230.9166667,5.718353494,6.672187778,6.112704462
230.9333333,5.718353494,6.666762485,6.112704462
230.95,5.718353494,6.672187778,6.106940088
230.9666667,5.718353494,6.672187778,6.106940088
230.9833333,5.724117867,6.666762485,6.106940088
231,5.724117867,6.666762485,6.101514795
231.0166667,5.724117867,6.666762485,6.106940088
231.0333333,5.718353494,6.672187778,6.101514795
231.05,5.718353494,6.672187778,6.101514795
231.0666667,5.718353494,6.672187778,6.101514795
231.0833333,5.712928201,6.672187778,6.106940088
231.1,5.712928201,6.677952152,6.101514795
231.1166667,5.718353494,6.683377445,6.101514795
231.1333333,5.718353494,6.69422803,6.101514795
231.15,5.712928201,6.699992404,6.106940088
231.1666667,5.712928201,6.69422803,6.106940088
231.1833333,5.712928201,6.69422803,6.106940088
231.2,5.712928201,6.69422803,6.101514795
231.2166667,5.712928201,6.699992404,6.101514795
231.2333333,5.712928201,6.69422803,6.096089503
231.25,5.712928201,6.69422803,6.096089503
231.2666667,5.712928201,6.69422803,6.096089503
231.2833333,5.707502908,6.69422803,6.090325129
231.3,5.701738535,6.688802737,6.090325129
231.3166667,5.696313242,6.683377445,6.090325129
231.3333333,5.707502908,6.683377445,6.090325129
231.35,5.707502908,6.69422803,6.096089503
231.3666667,5.707502908,6.69422803,6.096089503
231.3833333,5.701738535,6.69422803,6.096089503
231.4,5.712928201,6.69422803,6.101514795
231.4166667,5.712928201,6.683377445,6.096089503
231.4333333,5.712928201,6.683377445,6.090325129
231.45,5.707502908,6.677952152,6.090325129
231.4666667,5.707502908,6.677952152,6.096089503
231.4833333,5.707502908,6.677952152,6.096089503
231.5,5.707502908,6.672187778,6.096089503
231.5166667,5.690887949,6.672187778,6.096089503
231.5333333,5.696313242,6.672187778,6.090325129
231.55,5.690887949,6.672187778,6.090325129
231.5666667,5.696313242,6.672187778,6.090325129
231.5833333,5.690887949,6.672187778,6.090325129
231.6,5.696313242,6.683377445,6.090325129
231.6166667,5.696313242,6.672187778,6.090325129
231.6333333,5.696313242,6.677952152,6.090325129
231.65,5.696313242,6.672187778,6.096089503
231.6666667,5.707502908,6.672187778,6.090325129
231.6833333,5.707502908,6.672187778,6.096089503
231.7,5.707502908,6.672187778,6.090325129
231.7166667,5.707502908,6.672187778,6.090325129
231.7333333,5.707502908,6.672187778,6.090325129
231.75,5.701738535,6.677952152,6.090325129
231.7666667,5.712928201,6.672187778,6.090325129
231.7833333,5.707502908,6.683377445,6.090325129
231.8,5.712928201,6.677952152,6.096089503
231.8166667,5.712928201,6.683377445,6.101514795
231.8333333,5.707502908,6.688802737,6.096089503
231.85,5.707502908,6.69422803,6.090325129
231.8666667,5.707502908,6.69422803,6.090325129
231.8833333,5.707502908,6.69422803,6.084899836
231.9,5.701738535,6.69422803,6.084899836
231.9166667,5.707502908,6.688802737,6.084899836
231.9333333,5.707502908,6.688802737,6.079474544
231.95,5.707502908,6.683377445,6.079474544
231.9666667,5.712928201,6.677952152,6.079474544
231.9833333,5.701738535,6.672187778,6.079474544
232,5.701738535,6.672187778,6.079474544
232.0166667,5.707502908,6.672187778,6.084899836
232.0333333,5.712928201,6.672187778,6.079474544
232.05,5.718353494,6.672187778,6.07371017
232.0666667,5.712928201,6.672187778,6.07371017
232.0833333,5.724117867,6.672187778,6.07371017
232.1,5.724117867,6.672187778,6.068284877
232.1166667,5.724117867,6.677952152,6.068284877
232.1333333,5.72954316,6.666762485,6.07371017
232.15,5.72954316,6.661337193,6.07371017
232.1666667,5.718353494,6.666762485,6.07371017
232.1833333,5.718353494,6.655572819,6.07371017
232.2,5.712928201,6.661337193,6.07371017
232.2166667,5.712928201,6.655572819,6.079474544
232.2333333,5.707502908,6.661337193,6.084899836
232.25,5.712928201,6.666762485,6.079474544
232.2666667,5.712928201,6.666762485,6.084899836
232.2833333,5.707502908,6.672187778,6.07371017
232.3,5.707502908,6.672187778,6.07371017
232.3166667,5.718353494,6.672187778,6.068284877
232.3333333,5.707502908,6.672187778,6.068284877
232.35,5.707502908,6.672187778,6.068284877
232.3666667,5.696313242,6.677952152,6.068284877
232.3833333,5.696313242,6.677952152,6.068284877
232.4,5.701738535,6.672187778,6.068284877
232.4166667,5.701738535,6.666762485,6.07371017
